18.535328798,221.223,221.223
18.541133787,223.743,223.743
18.546938776,222.275,222.275
18.552743764,223.13,223.13
18.558548753,223.126,223.126
18.564353741,223.257,223.257
18.570158730,223.591,223.591
18.575963719,223.959,223.959
18.581768707,223.943,223.943
18.587573696,223.809,223.809
18.593378685,223.847,223.847
18.599183673,224.258,224.258
18.604988662,223.961,223.961
18.610793651,223.933,223.933
18.616598639,223.89,223.89
18.622403628,223.936,223.936
18.628208617,224.223,224.223
18.634013605,224.785,224.785
18.639818594,225.034,225.034
18.645623583,224.597,224.597
18.651428571,224.433,224.433
18.657233560,224.326,224.326
18.663038549,223.857,223.857
18.668843537,223.494,223.494
18.674648526,223.556,223.556
18.680453515,224.042,224.042
18.686258503,222.937,222.937
18.692063492,221.394,221.394
18.697868481,220.137,220.137
18.703673469,219.639,219.639
18.709478458,221.262,221.262
18.715283447,218.168,218.168
18.721088435,218.114,218.114
18.726893424,219.715,219.715
18.732698413,217.905,217.905
18.738503401,217.479,217.479
18.744308390,217.477,217.477
18.750113379,217.233,217.233
18.755918367,219.475,219.475
18.761723356,218.332,218.332
18.767528345,217.646,217.646
18.773333333,217.347,217.347
18.779138322,216.354,216.354
18.784943311,217.656,217.656
18.790748299,220.718,220.718
18.796553288,219.004,219.004
18.802358277,218.053,218.053
18.808163265,218.574,218.574
18.813968254,220.854,220.854
18.819773243,222.211,222.211
18.825578231,223.126,223.126
18.831383220,223.513,223.513
18.837188209,222.117,222.117
18.842993197,220.775,220.775
18.848798186,219.441,219.441
18.854603175,218.141,218.141
18.860408163,218.299,218.299
18.866213152,219.733,219.733
18.872018141,221.936,221.936
18.877823129,223.371,223.371
18.883628118,220.965,220.965
18.889433107,219.628,219.628
18.895238095,219.995,219.995
18.901043084,221.286,221.286
18.906848073,220.978,220.978
18.912653061,220.031,220.031
18.918458050,219.534,219.534
18.924263039,219.699,219.699
18.930068027,219.267,219.267
18.935873016,218.722,218.722
18.941678005,218.706,218.706
18.947482993,219.942,219.942
18.953287982,220.209,220.209
18.959092971,219.67,219.67
18.964897959,219.043,219.043
18.970702948,217.894,217.894
18.976507937,218.727,218.727
18.982312925,218.786,218.786
18.988117914,219.138,219.138
18.993922902,219.189,219.189
18.999727891,219.372,219.372
19.005532880,219.695,219.695
19.011337868,219.201,219.201
19.017142857,217.72,217.72
19.022947846,217.797,217.797
19.028752834,217.957,217.957
19.034557823,218.111,218.111
19.040362812,219.511,219.511
19.046167800,219.381,219.381
19.051972789,218.844,218.844
19.057777778,220.265,220.265
19.063582766,218.21,218.21
19.069387755,218.071,218.071
19.075192744,218.712,218.712
19.080997732,219.631,219.631
19.086802721,218.814,218.814
19.092607710,216.572,216.572
19.098412698,217.886,217.886
19.104217687,217.934,217.934
19.110022676,218.055,218.055
19.115827664,218.688,218.688
19.121632653,219.477,219.477
19.127437642,220.065,220.065
19.133242630,219.377,219.377
19.139047619,218.893,218.893
19.144852608,220.94,220.94
19.150657596,221.966,221.966
19.156462585,221.163,221.163
19.162267574,220.28,220.28
19.168072562,218.305,218.305
19.173877551,216.388,216.388
19.179682540,220.588,220.588
19.185487528,221.41,221.41
19.191292517,220.825,220.825
19.197097506,220.668,220.668
19.202902494,221.173,221.173
19.208707483,221.491,221.491
19.214512472,220.213,220.213
19.220317460,218.112,218.112
19.226122449,219.021,219.021
19.231927438,221.285,221.285
19.237732426,218.517,218.517
19.243537415,217.472,217.472
19.249342404,216.946,216.946
19.255147392,216.701,216.701
19.260952381,216.443,216.443
19.266757370,216.374,216.374
19.272562358,216.7,216.7
19.278367347,216.909,216.909
19.284172336,217.172,217.172
19.289977324,218.081,218.081
19.295782313,219.182,219.182
19.301587302,220.283,220.283
19.307392290,221.638,221.638
19.313197279,222.655,222.655
19.319002268,219.301,219.301
19.324807256,214.919,214.919
19.330612245,216.391,216.391
19.336417234,216.887,216.887
19.342222222,70.9591
19.348027211,71.2664
19.353832200,71.1579
19.359637188,0
19.365442177,0
19.371247166,0
19.377052154,0
19.382857143,0
19.388662132,0
19.394467120,0
19.400272109,0
19.406077098,0
19.411882086,0
19.417687075,0
19.423492063,0
19.429297052,0
19.435102041,0
19.440907029,0
19.446712018,0
19.452517007,0
19.458321995,0
19.464126984,0
19.469931973,0
19.475736961,0
19.481541950,0
19.487346939,0
19.493151927,0
19.498956916,0
19.504761905,0
19.510566893,0
19.516371882,0
19.522176871,0
19.527981859,0
19.533786848,0
19.539591837,0
19.545396825,0
19.551201814,0
19.557006803,0
19.562811791,0
19.568616780,0
19.574421769,0
19.580226757,0
19.586031746,0
19.591836735,0
19.597641723,0
19.603446712,0
19.609251701,0
19.615056689,0
19.620861678,0
19.626666667,0
19.632471655,0
19.638276644,0
19.644081633,0
19.649886621,0
19.655691610,0
19.661496599,0
19.667301587,0
19.673106576,0
19.678911565,276.469
19.684716553,278.131
19.690521542,278.628
19.696326531,278.773
19.702131519,279.606
19.707936508,280.519
19.713741497,282.034
19.719546485,282.931
19.725351474,283.928
19.731156463,284.246
19.736961451,284.195
19.742766440,284.219
19.748571429,283.892
19.754376417,283.521
19.760181406,283.029
19.765986395,283.005
19.771791383,284.185
19.777596372,283.611
19.783401361,283.653
19.789206349,286.651
19.795011338,284.554
19.800816327,284.178
19.806621315,286.202
19.812426304,283.887
19.818231293,283.622
19.824036281,286.711
19.829841270,285.298
19.835646259,284.555
19.841451247,287.387
19.847256236,287.863
19.853061224,284.21
19.858866213,285.724
19.864671202,287.137
19.870476190,282.557
19.876281179,284.703
19.882086168,288.599
19.887891156,283.784
19.893696145,285.913
19.899501134,291.193
19.905306122,283.94
19.911111111,285.526
19.916916100,287.84
19.922721088,284.598
19.928526077,285.433
19.934331066,287.085
19.940136054,287.328
19.945941043,0
19.951746032,0
19.957551020,0
19.963356009,0
19.969160998,0
19.974965986,0
19.980770975,0
19.986575964,0
19.992380952,0
19.998185941,0
20.003990930,0
20.009795918,0
20.015600907,0
20.021405896,0
20.027210884,280.126
20.033015873,280.075
20.038820862,280.03
20.044625850,279.733
20.050430839,280.134
20.056235828,280.358
20.062040816,280.454
20.067845805,280.834
20.073650794,280.891
20.079455782,280.824
20.085260771,280.983
20.091065760,281.177
20.096870748,281.476
20.102675737,281.019
20.108480726,281.306
20.114285714,281.395
20.120090703,280.838
20.125895692,281.24
20.131700680,281.718
20.137505669,281.219
20.143310658,281.261
20.149115646,282.068
20.154920635,281.069
20.160725624,281.309
20.166530612,281.577
20.172335601,281.398
20.178140590,281.261
20.183945578,281.798
20.189750567,282.083
20.195555556,281.379
20.201360544,281.892
20.207165533,281.775
20.212970522,281.345
20.218775510,281.327
20.224580499,281.805
20.230385488,281.573
20.236190476,281.124
20.241995465,282.004
20.247800454,281.456
20.253605442,281.226
20.259410431,281.727
20.265215420,282.333
20.271020408,281.644
20.276825397,282.196
20.282630385,282.462
20.288435374,281.335
20.294240363,281.92
20.300045351,282.904
20.305850340,282.445
20.311655329,283.31
20.317460317,286.153
20.323265306,288.182
20.329070295,0
20.334875283,0
20.340680272,0
20.346485261,281.337
20.352290249,281.218
20.358095238,280.244
20.363900227,279.696
20.369705215,279.582
20.375510204,279.736
20.381315193,279.49
20.387120181,279.761
20.392925170,279.857
20.398730159,279.523
20.404535147,279.544
20.410340136,279.312
20.416145125,279.389
20.421950113,279.783
20.427755102,279.795
20.433560091,280.064
20.439365079,279.819
20.445170068,279.767
20.450975057,279.932
20.456780045,279.505
20.462585034,280.029
20.468390023,279.672
20.474195011,279.648
20.480000000,280.253
20.485804989,279.709
20.491609977,280.214
20.497414966,281.098
20.503219955,280.763
20.509024943,280.721
20.514829932,278.642
20.520634921,279.749
20.526439909,278.114
20.532244898,279.523
20.538049887,279.802
20.543854875,279.535
20.549659864,280.001
20.555464853,280.31
20.561269841,280.443
20.567074830,281.548
20.572879819,281.347
20.578684807,281.089
20.584489796,282.084
20.590294785,281.319
20.596099773,282.08
20.601904762,282.666
20.607709751,281.602
20.613514739,282.372
20.619319728,281.445
20.625124717,282.034
20.630929705,282.23
20.636734694,281.548
20.642539683,282.66
20.648344671,281.359
20.654149660,281.49
20.659954649,282.009
20.665759637,281.255
20.671564626,282.123
20.677369615,281.932
20.683174603,281.921
20.688979592,282.35
20.694784580,281.568
20.700589569,282.814
20.706394558,282.16
20.712199546,281.864
20.718004535,283.052
20.723809524,281.328
20.729614512,281.997
20.735419501,282.538
20.741224490,282.265
20.747029478,284.866
20.752834467,287.41
20.758639456,294.36
20.764444444,303.382
20.770249433,312.235
20.776054422,316.767
20.781859410,319.666
20.787664399,315.716
20.793469388,312.696
20.799274376,302.668
20.805079365,301.329
20.810884354,295.203
20.816689342,286.483
20.822494331,286.583
20.828299320,283.354
20.834104308,284.722
20.839909297,0
20.845714286,0
20.851519274,0
20.857324263,0
20.863129252,286.841
20.868934240,292.229
20.874739229,294.616
20.880544218,294.628
20.886349206,295.717
20.892154195,295.874
20.897959184,294.839
20.903764172,295.769
20.909569161,294.989
20.915374150,296.05
20.921179138,296.827
20.926984127,296.358
20.932789116,297.596
20.938594104,296.448
20.944399093,296.531
20.950204082,296.068
20.956009070,296.381
20.961814059,295.245
20.967619048,295.964
20.973424036,296.863
20.979229025,297.071
20.985034014,297.583
20.990839002,297.368
20.996643991,297.077
21.002448980,295.996
21.008253968,296.962
21.014058957,295.973
21.019863946,296.294
21.025668934,296.426
21.031473923,297.256
21.037278912,297.661
21.043083900,298.131
21.048888889,298.374
21.054693878,298.044
21.060498866,299.473
21.066303855,297.819
21.072108844,299.011
21.077913832,297.891
21.083718821,296.9
21.089523810,296.763
21.095328798,295.781
21.101133787,295.054
21.106938776,295.288
21.112743764,299.256
21.118548753,292.819
21.124353741,304.879
21.130158730,307.123
21.135963719,316.881
21.141768707,311.987
21.147573696,296.635
21.153378685,296.609
21.159183673,301.779
21.164988662,286.514
21.170793651,282.466
21.176598639,281.32
21.182403628,279.829
21.188208617,279.197
21.194013605,282.286
21.199818594,282.728
21.205623583,283.81
21.211428571,284.465
21.217233560,283.559
21.223038549,285.705
21.228843537,283.924
21.234648526,286.161
21.240453515,284.753
21.246258503,282.629
21.252063492,286.953
21.257868481,283.962
21.263673469,283.437
21.269478458,284.876
21.275283447,282.694
21.281088435,283.98
21.286893424,284.171
21.292698413,284.54
21.298503401,284.929
21.304308390,284.363
21.310113379,286.923
21.315918367,285.253
21.321723356,283.977
21.327528345,286.029
21.333333333,285.428
21.339138322,282.935
21.344943311,285.326
21.350748299,283.329
21.356553288,282.524
21.362358277,284.335
21.368163265,284.3
21.373968254,284.628
21.379773243,283.987
21.385578231,285.039
21.391383220,282.213
21.397188209,281.49
21.402993197,284.816
21.408798186,282.893
21.414603175,282.997
21.420408163,284.452
21.426213152,283.082
21.432018141,283.416
21.437823129,282.69
21.443628118,283.809
21.449433107,281.694
21.455238095,281.475
21.461043084,284.27
21.466848073,281.642
21.472653061,284.45
21.478458050,287.18
21.484263039,286.063
21.490068027,286.968
21.495873016,286.381
21.501678005,286.473
21.507482993,285.477
21.513287982,287.097
21.519092971,290.895
21.524897959,286.692
21.530702948,290.256
21.536507937,292.3
21.542312925,0
21.548117914,0
21.553922902,0
21.559727891,0
21.565532880,0
21.571337868,0
21.577142857,0
21.582947846,0
21.588752834,0
21.594557823,0
21.600362812,0
21.606167800,0
21.611972789,0
21.617777778,0
21.623582766,0
21.629387755,0
21.635192744,0
21.640997732,0
21.646802721,0
21.652607710,0
21.658412698,0
21.664217687,0
21.670022676,0
21.675827664,0
21.681632653,0
21.687437642,0
21.693242630,0
21.699047619,0
21.704852608,0
21.710657596,0
21.716462585,0
21.722267574,0
21.728072562,0
21.733877551,0
21.739682540,0
21.745487528,0
21.751292517,0
21.757097506,0
21.762902494,0
21.768707483,0
21.774512472,0
21.780317460,0
21.786122449,0
21.791927438,0
21.797732426,0
21.803537415,0
21.809342404,0
21.815147392,0
21.820952381,0
21.826757370,0
21.832562358,0
21.838367347,0
21.844172336,0
21.849977324,0
21.855782313,0
21.861587302,0
21.867392290,0
21.873197279,0
21.879002268,0
21.884807256,0
21.890612245,0
21.896417234,0
21.902222222,0
21.908027211,0
21.913832200,0
21.919637188,0
21.925442177,0
21.931247166,0
21.937052154,0
21.942857143,0
21.948662132,0
21.954467120,0
21.960272109,0
21.966077098,0
21.971882086,0
21.977687075,0
21.983492063,0
21.989297052,0
21.995102041,0
22.000907029,0
22.006712018,0
22.012517007,0
22.018321995,0
22.024126984,0
22.029931973,0
22.035736961,0
22.041541950,0
22.047346939,0
22.053151927,0
22.058956916,0
22.064761905,0
22.070566893,0
22.076371882,0
22.082176871,0
22.087981859,0
22.093786848,0
22.099591837,0
22.105396825,0
22.111201814,0
22.117006803,0
22.122811791,0
22.128616780,0
22.134421769,0
22.140226757,0
22.146031746,0
22.151836735,0
22.157641723,0
22.163446712,0
22.169251701,0
22.175056689,0
22.180861678,0
22.186666667,0
22.192471655,0
22.198276644,0
22.204081633,0
22.209886621,0
22.215691610,0
22.221496599,0
22.227301587,0
22.233106576,0
22.238911565,0
22.244716553,0
22.250521542,0
22.256326531,0
22.262131519,0
22.267936508,0
22.273741497,0
22.279546485,0
22.285351474,0
22.291156463,0
22.296961451,0
22.302766440,0
22.308571429,0
22.314376417,0
22.320181406,0
22.325986395,0
22.331791383,0
22.337596372,0
22.343401361,0
22.349206349,0
22.355011338,0
22.360816327,0
22.366621315,0
22.372426304,0
22.378231293,0
22.384036281,0
22.389841270,0
22.395646259,0
22.401451247,0
22.407256236,0
22.413061224,0
22.418866213,0
22.424671202,0
22.430476190,0
22.436281179,0
22.442086168,0
22.447891156,0
22.453696145,0
22.459501134,0
22.465306122,0
22.471111111,0
22.476916100,0
22.482721088,0
22.488526077,0
22.494331066,0
22.500136054,0
22.505941043,0
22.511746032,0
22.517551020,0
22.523356009,0
22.529160998,0
22.534965986,0
22.540770975,0
22.546575964,0
22.552380952,0
22.558185941,0
22.563990930,0
22.569795918,0
22.575600907,0
22.581405896,0
22.587210884,0
22.593015873,0
22.598820862,0
22.604625850,0
22.610430839,0
22.616235828,0
22.622040816,0
22.627845805,0
22.633650794,0
22.639455782,0
22.645260771,0
22.651065760,0
22.656870748,0
22.662675737,0
22.668480726,0
22.674285714,0
22.680090703,0
22.685895692,0
22.691700680,0
22.697505669,0
22.703310658,0
22.709115646,0
22.714920635,0
22.720725624,0
22.726530612,0
22.732335601,0
22.738140590,0
22.743945578,0
22.749750567,0
22.755555556,0
22.761360544,0
22.767165533,0
22.772970522,0
22.778775510,0
22.784580499,0
22.790385488,0
22.796190476,0
22.801995465,0
22.807800454,0
22.813605442,0
22.819410431,0
22.825215420,0
22.831020408,0
22.836825397,0
22.842630385,0
22.848435374,0
22.854240363,0
22.860045351,0
22.865850340,0
22.871655329,0
22.877460317,0
22.883265306,0
22.889070295,0
22.894875283,0
22.900680272,0
22.906485261,0
22.912290249,0
22.918095238,0
22.923900227,0
22.929705215,0
22.935510204,0
22.941315193,0
22.947120181,0
22.952925170,0
22.958730159,0
22.964535147,0
22.970340136,0
22.976145125,0
22.981950113,0
22.987755102,0
22.993560091,0
22.999365079,0
23.005170068,0
23.010975057,0
23.016780045,0
23.022585034,0
23.028390023,0
23.034195011,0
23.040000000,0
23.045804989,0
23.051609977,0
23.057414966,0
23.063219955,0
23.069024943,0
23.074829932,0
23.080634921,0
23.086439909,0
23.092244898,0
23.098049887,0
23.103854875,0
23.109659864,0
23.115464853,0
23.121269841,0
23.127074830,0
23.132879819,0
23.138684807,0
23.144489796,0
23.150294785,0
23.156099773,0
23.161904762,0
23.167709751,0
23.173514739,0
23.179319728,0
23.185124717,0
23.190929705,0
23.196734694,0
23.202539683,0
23.208344671,0
23.214149660,0
23.219954649,0
23.225759637,0
23.231564626,0
23.237369615,0
23.243174603,0
23.248979592,0
23.254784580,0
23.260589569,0
23.266394558,0
23.272199546,0
23.278004535,0
23.283809524,0
23.289614512,0
23.295419501,0
23.301224490,0
23.307029478,0
23.312834467,0
23.318639456,0
23.324444444,0
23.330249433,0
23.336054422,0
23.341859410,0
23.347664399,0
23.353469388,0
23.359274376,0
23.365079365,0
23.370884354,0
23.376689342,0
23.382494331,0
23.388299320,0
23.394104308,0
23.399909297,0
23.405714286,0
23.411519274,0
23.417324263,0
23.423129252,0
23.428934240,0
23.434739229,0
23.440544218,0
23.446349206,0
23.452154195,0
23.457959184,0
23.463764172,0
23.469569161,0
23.475374150,0
23.481179138,0
23.486984127,0
23.492789116,0
23.498594104,0
23.504399093,0
23.510204082,0
23.516009070,0
23.521814059,0
23.527619048,0
23.533424036,0
23.539229025,0
23.545034014,0
23.550839002,0
23.556643991,0
23.562448980,0
23.568253968,0
23.574058957,0
23.579863946,0
23.585668934,0
23.591473923,0
23.597278912,0
23.603083900,0
23.608888889,0
23.614693878,0
23.620498866,0
23.626303855,0
23.632108844,0
23.637913832,0
23.643718821,0
23.649523810,0
23.655328798,0
23.661133787,0
23.666938776,0
23.672743764,0
23.678548753,0
23.684353741,0
23.690158730,0
23.695963719,0
23.701768707,0
23.707573696,0
23.713378685,0
23.719183673,0
